"id","city","region","href","name","style","area","orientation","decoration","elevator","floor","build_year","sign_time","unit_price","total_price","fangchan_class","school","subway"
2354,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102304910.html","拓园","3室1厅","68.67平米","南","其他","有电梯","低楼层(共7层)","1996年建板楼","近30天内成交","下载APP查看成交>","2**","房屋满五年","None","距2号线云锦路346米"
2355,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102334623.html","金象园","2室2厅","75.54平米","南 北","精装","无电梯","中楼层(共6层)","1999年建板楼","近30天内成交","下载APP查看成交>","2**","房屋满五年","None","None"
2356,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102027817.html","宏图上水园","3室2厅","112.87平米","南 北","精装","有电梯","中楼层(共11层)","2010年建板塔结合","近30天内成交","下载APP查看成交>","5**","房屋满五年","None","距1号线软件大道901米"
2357,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102167335.html","凤凰花园城静幽园","3室1厅","79.83平米","南 北","其他","无电梯","中楼层(共7层)","1995年建板楼","近30天内成交","下载APP查看成交>","3**","房屋满五年","None","距2号线云锦路1035米"
2358,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102401932.html","清荷园北园","2室1厅","60.13平米","南 北","其他","无","中楼层(共34层)","板楼","近30天内成交","下载APP查看成交>","1**","None","None","距S3号线永初路642米"
2359,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102228154.html","南方花园枫彩园","3室2厅","128.08平米","南 北","其他","有电梯","高楼层(共16层)","2007年建板楼","近30天内成交","下载APP查看成交>","3**","房屋满五年","None","距1号线双龙大道1027米"
2360,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102302613.html","迎江园","2室1厅","49.5平米","南 北","简装","无电梯","低楼层(共7层)","1996年建板楼","2018.05.13","67677","335","None","None","None"
2361,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102040408.html","庆盛园","3室1厅","65.47平米","南 北","其他","无电梯","高楼层(共7层)","2000年建板楼","2018.05.13","26501","173.5","房屋满两年","None","None"
2362,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102158434.html","清荷园北园","3室2厅","90.87平米","南 北","其他","无","低楼层(共34层)","板楼","2018.05.13","25531","232","None","None","距S3号线永初路361米"
2363,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102329206.html","东白菜园","2室1厅","49.64平米","东 西","其他","有电梯","高楼层(共7层)","1991年建板楼","2018.05.11","33240","165","房屋满五年","None","距2号线大行宫616米"
2364,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102354057.html","东白菜园","2室1厅","48.41平米","东","其他","有电梯","中楼层(共7层)","1991年建板楼","2018.05.09","34291","166","None","None","距3号线常府街590米"
2365,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102264578.html","东白菜园","2室1厅","48.41平米","东 西","其他","有电梯","中楼层(共7层)","1991年建板楼","2018.05.08","34415","166.6","房屋满两年","None","距3号线常府街487米"
2366,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102338914.html","南方花园枫彩园","2室1厅","60.92平米","南","其他","有电梯","高楼层(共15层)","2006年建板楼","2018.05.07","26921","164","房屋满两年","None","距1号线双龙大道946米"
2367,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102213658.html","晔园","2室1厅","64.28平米","南 北","简装","无电梯","低楼层(共7层)","1998年建板楼","2018.05.06","28470","183","房屋满五年","None","None"
2368,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102134374.html","真园","2室1厅","54.5平米","南","精装","无电梯","低楼层(共7层)","1998年建板楼","2018.05.05","30643","167","房屋满五年","None","None"
2369,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102019405.html","真园","2室2厅","66.7平米","南 北","精装","无电梯","高楼层(共7层)","1996年建板楼","2018.05.02","31185","208","房屋满两年","None","None"
2370,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102367573.html","苏宁乐瑰园","2室1厅","52.15平米","南 北","其他","有电梯","高楼层(共7层)","1999年建板楼","2018.05.02","44104","230","房屋满五年","None","None"
2371,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102357063.html","慧园街","2室1厅","32.29平米","南","精装","无电梯","中楼层(共4层)","1982年建板楼","2018.04.28","55745","180","None","None","距3号线夫子庙472米"
2372,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102279910.html","凤凰花园城静幽园","2室1厅","65.6平米","南 北","其他","无电梯","中楼层(共7层)","1997年建板楼","2018.04.27","49238","323","房屋满五年","None","距2号线云锦路1023米"
2373,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102161680.html","东白菜园","2室1厅","49.64平米","东 西","精装","有电梯","中楼层(共7层)","1991年建板楼","2018.04.25","32192","159.8","房屋满五年","None","距2号线大行宫584米"
2374,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101830157.html","南方花园枫彩园","2室1厅","54.51平米","南","精装","有电梯","低楼层(共15层)","2006年建板楼","2018.04.25","28803","157","房屋满五年","None","距1号线双龙大道946米"
2375,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102167094.html","奥体新城青桐园","1室1厅","71.49平米","南","精装","有电梯","低楼层(共18层)","2011年建板楼","2018.04.25","48049","343.5","房屋满两年","None","距10号线绿博园71米"
2376,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102343517.html","慧园街4号","1室0厅","26.76平米","南","精装","无电梯","中楼层(共5层)","1990年建板楼","2018.04.24","51570","138","None","None","距3号线夫子庙486米"
2377,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102320653.html","南方花园枫彩园","1室1厅","43.04平米","南","其他","有电梯","低楼层(共16层)","2007年建板楼","2018.04.22","26487","114","None","None","距1号线双龙大道1027米"
2378,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101997072.html","南方花园枫彩园","2室1厅","52.59平米","南","其他","有电梯","低楼层(共16层)","2007年建板楼","2018.04.22","30425","160","房屋满五年","None","None"
2379,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102112551.html","北苑三村","2室2厅","66.14平米","南","其他","无电梯","高楼层(共6层)","1993年建板楼","近30天内成交","下载APP查看成交>","1**","房屋满五年","None","距1号线迈皋桥1198米"
2380,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102146224.html","雨花新村三村","2室1厅","45.6平米","南 北","精装","无电梯","高楼层(共6层)","1988年建板塔结合","近30天内成交","下载APP查看成交>","1**","None","None","None"
2381,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101585269.html","雨花新村三村","2室1厅","45.97平米","南 北","精装","无电梯","高楼层(共6层)","1988年建板塔结合","2018.05.11","27845","128","房屋满五年","None","None"
2382,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102087505.html","虹苑新寓三村","2室1厅","64.35平米","南 北","其他","无电梯","高楼层(共7层)","1996年建板楼","2018.05.10","29527","190","None","None","None"
2383,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102217747.html","虹苑新寓三村","2室1厅","63.49平米","南 北","精装","无电梯","高楼层(共6层)","1996年建板楼","2018.05.09","30241","192","房屋满五年","None","None"
2384,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102016620.html","沿河三村","1室1厅","39.56平米","南","简装","无电梯","中楼层(共6层)","1985年建板塔结合","2018.05.06","26542","105","房屋满五年","None","None"
2385,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102179598.html","沿河三村","1室1厅","39.56平米","南","其他","无电梯","高楼层(共6层)","1985年建板塔结合","2018.04.16","29323","116","房屋满五年","None","None"
2386,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102039471.html","雨花新村三村","2室1厅","57.89平米","南 北","其他","无电梯","中楼层(共6层)","1988年建板塔结合","2018.04.04","26689","154.5","房屋满五年","None","None"
2387,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102219177.html","锁金三村","2室1厅","45.43平米","南","其他","无电梯","中楼层(共6层)","1984年建板塔结合","2018.03.17","29937","136","None","None","距3号线南京林业大学.新庄870米"
2388,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101016967.html","锁金三村","2室1厅","61.59平米","南 西","毛坯","无电梯","低楼层(共7层)","1984年建板塔结合","2018.03.14","28414","175","房屋满五年","None","距3号线南京林业大学.新庄939米"
2389,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101858907.html","北苑三村","2室1厅","50.15平米","南 北","其他","无电梯","低楼层(共6层)","1993年建板楼","2018.03.14","30708","154","房屋满五年","None","None"
2390,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102175907.html","菊花新村三村","2室1厅","58.19平米","南 北","其他","无电梯","高楼层(共6层)","1986年建板塔结合","2018.03.12","24541","142.8","房屋满两年","None","距10号线小行403米"
2391,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101951282.html","月苑三村","2室1厅","45.49平米","南","其他","无电梯","高楼层(共7层)","1996年建板楼","2018.03.01","23962","109","None","None","None"
2392,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101607769.html","菊花新村三村","2室1厅","58.19平米","南 北","简装","无电梯","高楼层(共6层)","1986年建板塔结合","2018.02.08","23544","137","房屋满五年","None","距10号线小行390米"
2393,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101806311.html","菊花新村三村","2室1厅","58.19平米","南 北","简装","无电梯","高楼层(共6层)","1986年建板塔结合","2018.02.06","24661","143.5","房屋满五年","None","距10号线小行403米"
2394,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101978564.html","虹苑新寓三村","1室1厅","40.69平米","南 北","其他","无电梯","高楼层(共7层)","1996年建板楼","2018.01.21","28263","115","None","None","None"
2395,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101969657.html","开源小区三村","2室1厅","61.92平米","南 北","精装","无电梯","高楼层(共6层)","2001年建板楼","2018.01.17","24225","150","房屋满两年","None","距3号线雨花门716米"
2396,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102031415.html","雨花新村三村","2室1厅","51.41平米","南","其他","无电梯","高楼层(共6层)","1985年建板楼","2018.01.08","23498","120.8","房屋满五年","None","None"
2397,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101973709.html","月苑三村","2室1厅","53.66平米","南","其他","无电梯","中楼层(共7层)","1996年建板楼","2018.01.02","25327","135.9","None","None","None"
2398,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101193507.html","四方新村三村","2室1厅","54.33平米","南 北","精装","无电梯","高楼层(共7层)","2000年建板塔结合","2017.12.26","23836","129.5","房屋满两年","None","None"
2399,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101981200.html","雨花新村三村","2室1厅","63.07平米","南","其他","有电梯","高楼层(共7层)","1985年建板楼","2017.12.10","19978","126","房屋满五年","None","None"
2400,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101969518.html","开源小区三村","3室1厅","77.73平米","南","其他","无电梯","中楼层(共6层)","1998年建板楼","2017.12.10","28690","223","房屋满五年","None","距3号线雨花门630米"
2401,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101817359.html","开源小区三村","2室1厅","61.36平米","南","简装","无电梯","中楼层(共6层)","1999年建板楼","2017.11.28","26891","165","None","None","距3号线卡子门711米"
2402,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101746201.html","月苑三村","2室1厅","63.86平米","南 北","其他","无电梯","低楼层(共7层)","1996年建板楼","2017.11.26","25055","160","房屋满五年","None","None"
2403,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101676864.html","虹苑新寓三村","3室2厅","95.65平米","南 北","精装","无电梯","高楼层(共7层)","1996年建板楼","2017.10.21","27706","265","None","None","None"
2404,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101799734.html","虹苑新寓三村","2室1厅","64.49平米","南 北","精装","无电梯","中楼层(共7层)","1996年建板楼","2017.10.18","30346","195.7","房屋满五年","None","None"
2405,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101733621.html","四方新村三村","2室1厅","61.87平米","南 西南","其他","有电梯","高楼层(共14层)","2000年建板塔结合","2017.10.01","22629","140","房屋满五年","None","None"
2406,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101114832.html","虹苑新寓三村","2室1厅","64.77平米","南","简装","无电梯","高楼层(共6层)","1996年建板楼","2017.09.24","25861","167.5","None","None","None"
2407,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101514303.html","虹苑新寓三村","1室1厅","41.86平米","南","简装","无电梯","高楼层(共8层)","1996年建板楼","2017.09.11","29384","123","房屋满五年","None","None"
2408,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101647194.html","四方新村三村","1室1厅","53.9平米","南","其他","有电梯","高楼层(共14层)","2000年建板塔结合","2017.08.30","20409","110","None","None","None"
2409,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102423721.html","宏安大厦","3室1厅","109.96平米","南 西南 北","其他","有电梯","高楼层(共33层)","2002年建板楼","近30天内成交","下载APP查看成交>","2**","房屋满五年","None","距1号线三山街948米"
2410,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101408999.html","正泰大厦","1室1厅","64.59平米","西南","精装","有电梯","高楼层(共30层)","2006年建塔楼","近30天内成交","下载APP查看成交>","1**","房屋满两年","None","None"
2411,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102396591.html","鸿都大厦","3室2厅","125.91平米","南 北","其他","有电梯","低楼层(共16层)","2004年建塔楼","近30天内成交","下载APP查看成交>","5**","None","None","None"
2412,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102158051.html","华茂大厦","2室2厅","119.67平米","东 北","精装","有电梯","中楼层(共16层)","2003年建板楼","2018.05.12","34261","410","房屋满两年","None","距4号线龙江889米"
2413,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102225972.html","苏苑大厦","2室1厅","90.81平米","南","其他","有电梯","高楼层(共25层)","2008年建塔楼","2018.05.07","24645","223.8","房屋满五年","None","距1号线新街口710米"
2414,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102024791.html","钟阜大厦","2室1厅","59.48平米","西","精装","有电梯","中楼层(共28层)","2000年建板塔结合","2018.05.05","28497","169.5","房屋满两年","None","None"
2415,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102282731.html","力联大厦","2室1厅","97.61平米","西南","精装","有电梯","低楼层(共31层)","2012年建塔楼","2018.05.04","31760","310","房屋满五年","None","距1号线新街口837米"
2416,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102354404.html","建康大厦","2室1厅","66.45平米","南 西","简装","有电梯","高楼层(共32层)","1998年建塔楼","2018.04.29","26035","173","房屋满五年","None","距3号线夫子庙523米"
2417,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101519687.html","汇金旗林大厦","1室1厅","58.42平米","南","其他","有电梯","中楼层(共21层)","2007年建板楼","2018.04.28","25334","148","房屋满五年","None","None"
2418,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102321751.html","飞龙大厦","2室1厅","67.37平米","西南","简装","有电梯","高楼层(共17层)","2000年建板塔结合","2018.04.25","29539","199","房屋满两年","None","None"
2419,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102159309.html","城市之光大厦","1室1厅","56.57平米","南","精装","有电梯","中楼层(共30层)","2013年建塔楼","2018.04.14","20153","114","None","None","None"
2420,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101884547.html","力联大厦","2室1厅","97.61平米","东 东南 北","简装","有电梯","中楼层(共31层)","2002年建塔楼","2018.04.12","33809","330","房屋满五年","None","None"
2421,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101644676.html","城市之光大厦","2室2厅","102.95平米","南","其他","有电梯","中楼层(共30层)","2013年建塔楼","2018.04.03","18772","193.3","房屋满两年","None","None"
2422,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102135184.html","汇金旗林大厦","1室1厅","58.42平米","东 南","其他","有电梯","中楼层(共21层)","2007年建板楼","2018.03.30","25163","147","房屋满两年","None","None"
2423,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102089524.html","汇金旗林大厦","1室1厅","53.5平米","南","其他","有电梯","高楼层(共21层)","2007年建板楼","2018.03.14","25888","138.5","房屋满五年","None","None"
2424,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101983474.html","金鹏大厦","2室1厅","61.85平米","东","其他","有电梯","高楼层(共18层)","1998年建板楼","2018.03.13","71140","440","房屋满五年","None","None"
2425,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101634461.html","金鹏大厦","1室0厅","23.72平米","西南","其他","有电梯","中楼层(共18层)","1998年建板楼","2018.03.11","113828","270","房屋满两年","None","None"
2426,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102194249.html","洪宇大厦","2室1厅","62.64平米","南","其他","有电梯","中楼层(共25层)","2000年建板楼","2018.03.10","39592","248","房屋满五年","None","None"
2427,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102092437.html","城市之光大厦","1室1厅","47.26平米","北","其他","有电梯","中楼层(共30层)","2013年建塔楼","2018.03.10","18409","87","房屋满两年","None","None"
2428,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102114867.html","洪宇大厦","2室1厅","62.64平米","南","其他","有电梯","中楼层(共25层)","2000年建板楼","2018.03.05","39592","248","房屋满两年","None","距1号线张府园560米"
2429,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101759455.html","华茂大厦","2室2厅","119.67平米","东 北","精装","有电梯","高楼层(共16层)","2003年建板楼","2018.02.08","34579","413.8","None","None","None"
2430,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102122919.html","福鑫大厦","1室0厅","47.46平米","西北","简装","无电梯","中楼层(共39层)","2003年建板塔结合","2018.02.07","34872","165.5","房屋满两年","None","距1号线张府园365米"
2431,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102107012.html","钟阜大厦","2室1厅","69.85平米","南","简装","有电梯","低楼层(共28层)","2000年建板塔结合","2018.02.06","24338","170","房屋满五年","None","None"
2432,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102040078.html","弘阳大厦","1室1厅","42.61平米","西","简装","有电梯","低楼层(共22层)","2010年建板塔结合","2018.01.30","22530","96","房屋满两年","None","None"
2433,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101813238.html","正泰大厦","1室1厅","64.59平米","南 西","其他","有电梯","中楼层(共30层)","2006年建塔楼","2018.01.21","23921","154.5","房屋满五年","None","None"
2434,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101632176.html","正泰大厦","1室1厅","58.5平米","西","简装","有电梯","低楼层(共30层)","2006年建塔楼","2018.01.20","22992","134.5","房屋满五年","None","距4号线龙江691米"
2435,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100656254.html","浦东大厦","1室1厅","55.17平米","北","简装","有电梯","中楼层(共38层)","2015年建板塔结合","2018.01.07","15226","84","None","None","None"
2436,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102031080.html","城市之光大厦","1室1厅","50.64平米","东南","精装","有电梯","中楼层(共30层)","2013年建塔楼","2018.01.04","18365","93","None","None","None"
2437,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101963641.html","国华大厦","6室1厅","172.48平米","东 南","其他","有电梯","低楼层(共25层)","1998年建板楼","2018.01.03","56587","976","房屋满五年","None","距2号线上海路602米"
2438,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101500357.html","江山大厦","2室1厅","46.62平米","东","简装","有电梯","高楼层(共10层)","2007年建塔楼","2017.12.24","31275","145.8","房屋满五年","None","None"
2439,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101581133.html","怡水嘉园","2室2厅","100.03平米","南 北","简装","有电梯","中楼层(共11层)","2005年建板楼","近30天内成交","下载APP查看成交>","2**","房屋满五年","None","None"
2440,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102318442.html","百水芊城春水坊","1室1厅","47.85平米","南","其他","无电梯","中楼层(共6层)","2007年建板塔结合","近30天内成交","下载APP查看成交>","1**","None","None","None"
2441,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102323751.html","百水芊城秀水坊","1室1厅","48.66平米","南 北","其他","无电梯","中楼层(共5层)","2007年建板楼","近30天内成交","下载APP查看成交>","8*","房屋满五年","None","None"
2442,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102340036.html","百水芊城秀水坊","1室1厅","48.65平米","东 南 北","其他","无电梯","中楼层(共5层)","2007年建板楼","2018.05.11","22858","111.2","房屋满两年","None","None"
2443,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102228432.html","百水芊城云水坊","1室1厅","42.52平米","南 北","其他","无电梯","高楼层(共6层)","2007年建板楼","2018.05.02","24883","105.8","房屋满两年","None","None"
2444,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101754801.html","百水芊城阅水坊","1室1厅","48.16平米","南 北","其他","无电梯","低楼层(共6层)","2008年建板塔结合","2018.04.16","21741","104.7","房屋满两年","None","None"
2445,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102297505.html","百水芊城阅水坊","1室1厅","49.27平米","南 北","简装","无电梯","中楼层(共6层)","2007年建板塔结合","2018.04.16","20906","103","房屋满五年","None","None"
2446,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101754757.html","百水芊城阅水坊","1室1厅","42.06平米","南","其他","无电梯","低楼层(共6层)","2004年建板塔结合","2018.04.11","21874","92","房屋满五年","None","None"
2447,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102073817.html","百水芊城上水坊","2室1厅","48.7平米","南","简装","无电梯","高楼层(共6层)","2007年建板楼","2018.03.21","23204","113","房屋满两年","None","None"
2448,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101129365.html","百水芊城阅水坊","1室1厅","42.06平米","南","其他","无电梯","低楼层(共6层)","2008年建板塔结合","2018.03.06","21280","89.5","None","None","None"
2449,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101966730.html","百水芊城上水坊","1室1厅","47.93平米","南 北","简装","无电梯","中楼层(共6层)","2007年建板楼","2018.03.06","22012","105.5","房屋满五年","None","None"
2450,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101979234.html","百水芊城云水坊","2室1厅","63.16平米","南","其他","无电梯","中楼层(共6层)","2007年建板楼","2018.01.22","23528","148.6","房屋满五年","None","None"
2451,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101974780.html","百水芊城春水坊","2室1厅","62.76平米","南 北","其他","无电梯","中楼层(共6层)","2007年建板楼","2017.12.26","23901","150","房屋满两年","None","None"
2452,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101905961.html","百水芊城上水坊","2室1厅","65.83平米","南 北","简装","无电梯","中楼层(共6层)","2007年建板楼","2017.12.25","22786","150","房屋满五年","None","None"
2453,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101960714.html","百水芊城云水坊","2室1厅","63.52平米","南","其他","无电梯","高楼层(共6层)","2007年建板楼","2017.12.23","23741","150.8","房屋满两年","None","None"
2454,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101897009.html","百水芊城阅水坊","3室2厅","82.82平米","南","精装","无电梯","高楼层(共6层)","2008年建板塔结合","2017.12.10","21131","175","房屋满五年","None","None"
2455,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101891037.html","百水芊城春水坊","1室1厅","42.57平米","南","其他","无电梯","中楼层(共6层)","2007年建板楼","2017.11.30","22035","93.8","房屋满五年","None","None"
2456,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101592133.html","百水芊城秀水坊","1室1厅","42平米","南","精装","无电梯","中楼层(共6层)","2004年建板楼","2017.11.27","22620","95","房屋满两年","None","None"
2457,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101624176.html","百水芊城阅水坊","1室1厅","42.25平米","西","其他","无电梯","低楼层(共6层)","2008年建板塔结合","2017.11.11","20261","85.6","房屋满五年","None","None"
2458,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101291416.html","百水芊城春水坊","3室1厅","84.98平米","南","其他","无电梯","低楼层(共6层)","2007年建板楼","2017.11.07","19417","165","None","None","None"
2459,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101421913.html","百水芊城春水坊","2室1厅","63.54平米","南","简装","无电梯","高楼层(共6层)","2007年建板楼","2017.11.06","22034","140","房屋满五年","None","None"
2460,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101748657.html","百水芊城上水坊","1室1厅","47.93平米","南 北","精装","无电梯","低楼层(共6层)","2007年建板楼","2017.10.16","21282","102","None","None","None"
2461,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101737066.html","百水芊城云水坊","3室2厅","63.19平米","南","精装","无电梯","高楼层(共6层)","2007年建板楼","2017.09.26","24846","157","None","None","None"
2462,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101597444.html","百水芊城春水坊","1室1厅","47.92平米","南","其他","无电梯","中楼层(共6层)","2007年建板楼","2017.09.25","18782","90","房屋满五年","None","None"
2463,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101516491.html","百水芊城阅水坊","2室1厅","63.23平米","南 北","其他","无电梯","低楼层(共6层)","2008年建板塔结合","2017.09.03","21968","138.9","房屋满五年","None","None"
2464,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101625581.html","百水芊城阅水坊","2室1厅","63.31平米","南 北","其他","无电梯","中楼层(共6层)","2008年建板塔结合","2017.08.24","23090","146.2","房屋满五年","None","None"
2465,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101606485.html","百水芊城春水坊","3室1厅","62.81平米","南","简装","无电梯","高楼层(共6层)","2007年建板楼","2017.08.21","22656","142.3","房屋满五年","None","None"
2466,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101543912.html","百水芊城云水坊","1室1厅","42.5平米","南 北","简装","无电梯","中楼层(共6层)","2007年建板楼","2017.08.08","21412","91","房屋满五年","None","None"
2467,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101510945.html","百水芊城云水坊","1室1厅","42.5平米","南","其他","无电梯","高楼层(共6层)","2007年建板楼","2017.07.24","22589","96","房屋满五年","None","None"
2468,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101193056.html","百水芊城上水坊","2室1厅","65.83平米","南 北","其他","无电梯","中楼层(共6层)","2007年建板楼","2017.06.28","22483","148","None","None","None"
2469,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102429975.html","东虹花苑南","3室2厅","93平米","南 北","其他","无电梯","高楼层(共6层)","1997年建板楼","近30天内成交","下载APP查看成交>","1**","None","None","None"
2470,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102317514.html","华安新村","1室1厅","36.03平米","南","其他","无","高楼层(共6层)","1990年建暂无数据","2018.04.18","36914","133","房屋满两年","None","距4号线云南路695米"
2471,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101104068.html","华安新村","1室1厅","40.43平米","南","毛坯","无","低楼层(共6层)","1990年建暂无数据","2017.05.01","29681","120","房屋满两年","None","距4号线云南路902米"
2472,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102093439.html","花港幸福城芙蓉园","1室1厅","58.39平米","南 北","其他","有电梯","中楼层(共18层)","2013年建板楼","2018.04.23","20552","120","None","None","None"
2473,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102174146.html","花港幸福城芙蓉园","1室1厅","58.39平米","南 北","其他","有电梯","中楼层(共18层)","2013年建板楼","2018.04.07","20723","121","None","None","None"
2474,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102282193.html","今日家园丹桂居","2室2厅","66.76平米","南","其他","无电梯","低楼层(共7层)","2002年建板塔结合","近30天内成交","下载APP查看成交>","2**","房屋满五年","None","距2号线集庆门大街883米"
2475,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101680424.html","麒麟山庄","3室2厅","141.72平米","南 北","其他","有电梯","中楼层(共11层)","2009年建板楼","近30天内成交","下载APP查看成交>","2**","None","None","None"
